Cidade;Descricao;Unidade;Valor
Serafina Corrêa.csv;Total de estabelecimentos de saúde;estabelecimentos;24
Serafina Corrêa.csv;Domicílios particulares permanentes;domicílios;4541
Serafina Corrêa.csv;Domicílios particulares permanentes - abastecimento de água - Rede geral;domicílios;4048
Serafina Corrêa.csv;Domicílios particulares permanentes - energia elétrica - Tinham;domicílios;4541
Serafina Corrêa.csv;População residente ;pessoas;14253
Serafina Corrêa.csv;População residente - Homens;pessoas;7099
Serafina Corrêa.csv;População residente - Mulheres;pessoas;7154
Serafina Corrêa.csv;População residente alfabetizada;pessoas;12889
Serafina Corrêa.csv;População residente - cor ou raça - Branca;pessoas;12750
Serafina Corrêa.csv;População residente - cor ou raça - Preta;pessoas;407
Serafina Corrêa.csv;População residente - cor ou raça - Parda;pessoas;1040
Serafina Corrêa.csv;População residente - classes de rendimento nominal mensal - Até 1/4 de salário mínimo ;pessoas;52
Serafina Corrêa.csv;População residente - classes de rendimento nominal mensal - Mais de 30 salários mínimos ;pessoas;7
Serafina Corrêa.csv;Área da unidade territorial;Km²;163.284
Serafina Corrêa.csv;Eleitorado;Eleitores;9733
Serafina Corrêa.csv;PIB per capita a preços correntes;Reais;22757.57
Serafina Corrêa.csv;Matrícula - Ensino fundamental - 2009;Matrículas;1781
Serafina Corrêa.csv;Matrícula - Ensino médio - 2009;Matrículas;547
Serafina Corrêa.csv;Docentes - Ensino fundamental - 2009;Docentes;119
Serafina Corrêa.csv;Docentes - Ensino médio - 2009;Docentes;40
Serafina Corrêa.csv;Estabelecimentos de Saúde SUS;estabelecimentos;6
Serafina Corrêa.csv;Nascidos vivos -  registrados - lugar do registro;pessoas;164
Serafina Corrêa.csv;Receitas orçamentárias realizadas - Correntes;Reais;2624899005
Serafina Corrêa.csv;Despesas orçamentárias empenhadas - Correntes;Reais;1908033458
Serafina Corrêa.csv;Valor do Fundo de Participação dos Municípios  - FPM;Reais;664862595
Serafina Corrêa.csv;Número de unidades locais;Unidades;822
Serafina Corrêa.csv;Pessoal ocupado total;Pessoas;6156
Sertão Santana.csv;Total de endereços urbanos;endereços;739
Sertão Santana.csv;Total de endereços rurais;endereços;2138
Sertão Santana.csv;Total de estabelecimentos de ensino;estabelecimentos;12
Sertão Santana.csv;Total de estabelecimentos de saúde;estabelecimentos;9
Sertão Santana.csv;Domicílios particulares permanentes;domicílios;2012
Sertão Santana.csv;Domicílios particulares permanentes - abastecimento de água - Rede geral;domicílios;348
Sertão Santana.csv;Domicílios particulares permanentes - energia elétrica - Tinham;domicílios;1997
Sertão Santana.csv;População residente ;pessoas;5850
Sertão Santana.csv;População residente - Homens;pessoas;2934
Sertão Santana.csv;População residente - Mulheres;pessoas;2916
Sertão Santana.csv;População residente alfabetizada;pessoas;5051
Sertão Santana.csv;População residente - cor ou raça - Branca;pessoas;5170
Sertão Santana.csv;População residente - cor ou raça - Preta;pessoas;229
Sertão Santana.csv;População residente - cor ou raça - Parda;pessoas;366
Sertão Santana.csv;População residente - classes de rendimento nominal mensal - Até 1/4 de salário mínimo ;pessoas;210
Sertão Santana.csv;População residente - classes de rendimento nominal mensal - Mais de 30 salários mínimos ;pessoas;14
Sertão Santana.csv;Área da unidade territorial;Km²;251.847
Sertão Santana.csv;Eleitorado;Eleitores;4408
Sertão Santana.csv;PIB per capita a preços correntes;Reais;13439.98
Sertão Santana.csv;Matrícula - Ensino fundamental - 2009;Matrículas;872
Sertão Santana.csv;Matrícula - Ensino médio - 2009;Matrículas;241
Sertão Santana.csv;Docentes - Ensino fundamental - 2009;Docentes;56
Sertão Santana.csv;Docentes - Ensino médio - 2009;Docentes;14
Sertão Santana.csv;Estabelecimentos de Saúde SUS;estabelecimentos;4
Sertão Santana.csv;Nascidos vivos -  registrados - lugar do registro;pessoas;60
Sertão Santana.csv;Receitas orçamentárias realizadas - Correntes;Reais;1041018474
Sertão Santana.csv;Despesas orçamentárias empenhadas - Correntes;Reais;832321012
Sertão Santana.csv;Valor do Fundo de Participação dos Municípios  - FPM;Reais;398917557
Sertão Santana.csv;Número de unidades locais;Unidades;188
Sertão Santana.csv;Pessoal ocupado total;Pessoas;687
Sertão.csv;Total de endereços urbanos;endereços;1679
Sertão.csv;Total de endereços rurais;endereços;1242
Sertão.csv;Total de estabelecimentos de ensino;estabelecimentos;9
Sertão.csv;Total de estabelecimentos de saúde;estabelecimentos;5
Sertão.csv;Domicílios particulares permanentes;domicílios;2168
Sertão.csv;Domicílios particulares permanentes - abastecimento de água - Rede geral;domicílios;1389
Sertão.csv;Domicílios particulares permanentes - energia elétrica - Tinham;domicílios;2162
Sertão.csv;População residente ;pessoas;6294
Sertão.csv;População residente - Homens;pessoas;3045
Sertão.csv;População residente - Mulheres;pessoas;3249
Sertão.csv;População residente alfabetizada;pessoas;5613
Sertão.csv;População residente - cor ou raça - Branca;pessoas;5049
Sertão.csv;População residente - cor ou raça - Preta;pessoas;341
Sertão.csv;População residente - cor ou raça - Parda;pessoas;836
Sertão.csv;População residente - classes de rendimento nominal mensal - Até 1/4 de salário mínimo ;pessoas;136
Sertão.csv;População residente - classes de rendimento nominal mensal - Mais de 30 salários mínimos ;pessoas;6
Sertão.csv;Área da unidade territorial;Km²;439.473
Sertão.csv;Eleitorado;Eleitores;5691
Sertão.csv;PIB per capita a preços correntes;Reais;19281.77
Sertão.csv;Matrícula - Ensino fundamental - 2009;Matrículas;772
Sertão.csv;Matrícula - Ensino médio - 2009;Matrículas;555
Sertão.csv;Docentes - Ensino fundamental - 2009;Docentes;77
Sertão.csv;Docentes - Ensino médio - 2009;Docentes;44
Sertão.csv;Estabelecimentos de Saúde SUS;estabelecimentos;5
Sertão.csv;Nascidos vivos -  registrados - lugar do registro;pessoas;37
Sertão.csv;Receitas orçamentárias realizadas - Correntes;Reais;1199641827
Sertão.csv;Despesas orçamentárias empenhadas - Correntes;Reais;909850565
Sertão.csv;Valor do Fundo de Participação dos Municípios  - FPM;Reais;398917557
Sertão.csv;Número de unidades locais;Unidades;219
Sertão.csv;Pessoal ocupado total;Pessoas;1004
Sete de Setembro.csv;Total de endereços urbanos;endereços;260
Sete de Setembro.csv;Total de endereços rurais;endereços;611
Sete de Setembro.csv;Total de estabelecimentos de ensino;estabelecimentos;5
Sete de Setembro.csv;Total de estabelecimentos de saúde;estabelecimentos;4
Sete de Setembro.csv;Domicílios particulares permanentes;domicílios;702
Sete de Setembro.csv;Domicílios particulares permanentes - abastecimento de água - Rede geral;domicílios;669
Sete de Setembro.csv;Domicílios particulares permanentes - energia elétrica - Tinham;domicílios;694
Sete de Setembro.csv;População residente ;pessoas;2124
Sete de Setembro.csv;População residente - Homens;pessoas;1082
Sete de Setembro.csv;População residente - Mulheres;pessoas;1042
Sete de Setembro.csv;População residente alfabetizada;pessoas;1899
Sete de Setembro.csv;População residente - cor ou raça - Branca;pessoas;1823
Sete de Setembro.csv;População residente - cor ou raça - Preta;pessoas;6
Sete de Setembro.csv;População residente - cor ou raça - Parda;pessoas;291
Sete de Setembro.csv;População residente - classes de rendimento nominal mensal - Até 1/4 de salário mínimo ;pessoas;122
Sete de Setembro.csv;População residente - classes de rendimento nominal mensal - Mais de 30 salários mínimos ;pessoas;3
Sete de Setembro.csv;Área da unidade territorial;Km²;129.993
Sete de Setembro.csv;Eleitorado;Eleitores;1811
Sete de Setembro.csv;PIB per capita a preços correntes;Reais;11401.22
Sete de Setembro.csv;Matrícula - Ensino fundamental - 2009;Matrículas;277
Sete de Setembro.csv;Matrícula - Ensino médio - 2009;Matrículas;70
Sete de Setembro.csv;Docentes - Ensino fundamental - 2009;Docentes;26
Sete de Setembro.csv;Docentes - Ensino médio - 2009;Docentes;10
Sete de Setembro.csv;Estabelecimentos de Saúde SUS;estabelecimentos;1
Sete de Setembro.csv;Nascidos vivos -  registrados - lugar do registro;pessoas;
Sete de Setembro.csv;Receitas orçamentárias realizadas - Correntes;Reais;662955426
Sete de Setembro.csv;Despesas orçamentárias empenhadas - Correntes;Reais;486925091
Sete de Setembro.csv;Valor do Fundo de Participação dos Municípios  - FPM;Reais;397132743
Sete de Setembro.csv;Número de unidades locais;Unidades;53
Sete de Setembro.csv;Pessoal ocupado total;Pessoas;182
Severiano de Almeida.csv;Total de endereços urbanos;endereços;700
Severiano de Almeida.csv;Total de endereços rurais;endereços;1111
Severiano de Almeida.csv;Total de estabelecimentos de ensino;estabelecimentos;4
Severiano de Almeida.csv;Total de estabelecimentos de saúde;estabelecimentos;7
Severiano de Almeida.csv;Domicílios particulares permanentes;domicílios;1263
Severiano de Almeida.csv;Domicílios particulares permanentes - abastecimento de água - Rede geral;domicílios;595
Severiano de Almeida.csv;Domicílios particulares permanentes - energia elétrica - Tinham;domicílios;1260
Severiano de Almeida.csv;População residente ;pessoas;3842
Severiano de Almeida.csv;População residente - Homens;pessoas;1942
Severiano de Almeida.csv;População residente - Mulheres;pessoas;1900
Severiano de Almeida.csv;População residente alfabetizada;pessoas;3440
Severiano de Almeida.csv;População residente - cor ou raça - Branca;pessoas;3636
Severiano de Almeida.csv;População residente - cor ou raça - Preta;pessoas;31
Severiano de Almeida.csv;População residente - cor ou raça - Parda;pessoas;161
Severiano de Almeida.csv;População residente - classes de rendimento nominal mensal - Até 1/4 de salário mínimo ;pessoas;93
Severiano de Almeida.csv;População residente - classes de rendimento nominal mensal - Mais de 30 salários mínimos ;pessoas;3
Severiano de Almeida.csv;Área da unidade territorial;Km²;167.614
Severiano de Almeida.csv;Eleitorado;Eleitores;3037
Severiano de Almeida.csv;PIB per capita a preços correntes;Reais;13696.03
Severiano de Almeida.csv;Matrícula - Ensino fundamental - 2009;Matrículas;465
Severiano de Almeida.csv;Matrícula - Ensino médio - 2009;Matrículas;157
Severiano de Almeida.csv;Docentes - Ensino fundamental - 2009;Docentes;41
Severiano de Almeida.csv;Docentes - Ensino médio - 2009;Docentes;17
Severiano de Almeida.csv;Estabelecimentos de Saúde SUS;estabelecimentos;2
Severiano de Almeida.csv;Nascidos vivos -  registrados - lugar do registro;pessoas;37
Severiano de Almeida.csv;Receitas orçamentárias realizadas - Correntes;Reais;885016562
Severiano de Almeida.csv;Despesas orçamentárias empenhadas - Correntes;Reais;676496900
Severiano de Almeida.csv;Valor do Fundo de Participação dos Municípios  - FPM;Reais;398917557
Severiano de Almeida.csv;Número de unidades locais;Unidades;130
Severiano de Almeida.csv;Pessoal ocupado total;Pessoas;539
Silveira Martins.csv;Total de endereços urbanos;endereços;513
Silveira Martins.csv;Total de endereços rurais;endereços;641
Silveira Martins.csv;Total de estabelecimentos de ensino;estabelecimentos;2
Silveira Martins.csv;Total de estabelecimentos de saúde;estabelecimentos;5
Silveira Martins.csv;Domicílios particulares permanentes;domicílios;813
Silveira Martins.csv;Domicílios particulares permanentes - abastecimento de água - Rede geral;domicílios;430
Silveira Martins.csv;Domicílios particulares permanentes - energia elétrica - Tinham;domicílios;807
Silveira Martins.csv;População residente ;pessoas;2449
Silveira Martins.csv;População residente - Homens;pessoas;1227
Silveira Martins.csv;População residente - Mulheres;pessoas;1222
Silveira Martins.csv;População residente alfabetizada;pessoas;2178
Silveira Martins.csv;População residente - cor ou raça - Branca;pessoas;2075
Silveira Martins.csv;População residente - cor ou raça - Preta;pessoas;101
Silveira Martins.csv;População residente - cor ou raça - Parda;pessoas;256
Silveira Martins.csv;População residente - classes de rendimento nominal mensal - Até 1/4 de salário mínimo ;pessoas;75
Silveira Martins.csv;População residente - classes de rendimento nominal mensal - Mais de 30 salários mínimos ;pessoas;1
Silveira Martins.csv;Área da unidade territorial;Km²;118.423
Silveira Martins.csv;Eleitorado;Eleitores;2111
Silveira Martins.csv;PIB per capita a preços correntes;Reais;10036.23
Silveira Martins.csv;Matrícula - Ensino fundamental - 2009;Matrículas;318
Silveira Martins.csv;Matrícula - Ensino médio - 2009;Matrículas;96
Silveira Martins.csv;Docentes - Ensino fundamental - 2009;Docentes;36
Silveira Martins.csv;Docentes - Ensino médio - 2009;Docentes;14
Silveira Martins.csv;Estabelecimentos de Saúde SUS;estabelecimentos;1
Silveira Martins.csv;Nascidos vivos -  registrados - lugar do registro;pessoas;26
Silveira Martins.csv;Receitas orçamentárias realizadas - Correntes;Reais;712171601
Silveira Martins.csv;Despesas orçamentárias empenhadas - Correntes;Reais;535267773
Silveira Martins.csv;Valor do Fundo de Participação dos Municípios  - FPM;Reais;398917557
Silveira Martins.csv;Número de unidades locais;Unidades;84
Silveira Martins.csv;Pessoal ocupado total;Pessoas;318
Sinimbu.csv;Total de endereços urbanos;endereços;774
Sinimbu.csv;Total de endereços rurais;endereços;3363
Sinimbu.csv;Total de estabelecimentos de ensino;estabelecimentos;29
Sinimbu.csv;Total de estabelecimentos de saúde;estabelecimentos;5
Sinimbu.csv;Domicílios particulares permanentes;domicílios;3171
Sinimbu.csv;Domicílios particulares permanentes - abastecimento de água - Rede geral;domicílios;1068
Sinimbu.csv;Domicílios particulares permanentes - energia elétrica - Tinham;domicílios;3120
Sinimbu.csv;População residente ;pessoas;10068
Sinimbu.csv;População residente - Homens;pessoas;5217
Sinimbu.csv;População residente - Mulheres;pessoas;4851
Sinimbu.csv;População residente alfabetizada;pessoas;8677
Sinimbu.csv;População residente - cor ou raça - Branca;pessoas;8478
Sinimbu.csv;População residente - cor ou raça - Preta;pessoas;105
Sinimbu.csv;População residente - cor ou raça - Parda;pessoas;1352
Sinimbu.csv;População residente - classes de rendimento nominal mensal - Até 1/4 de salário mínimo ;pessoas;223
Sinimbu.csv;População residente - classes de rendimento nominal mensal - Mais de 30 salários mínimos ;pessoas;2
Sinimbu.csv;Área da unidade territorial;Km²;510.122
Sinimbu.csv;Eleitorado;Eleitores;7871
Sinimbu.csv;PIB per capita a preços correntes;Reais;10876.66
Sinimbu.csv;Matrícula - Ensino fundamental - 2009;Matrículas;1527
Sinimbu.csv;Matrícula - Ensino médio - 2009;Matrículas;335
Sinimbu.csv;Docentes - Ensino fundamental - 2009;Docentes;93
Sinimbu.csv;Docentes - Ensino médio - 2009;Docentes;29
Sinimbu.csv;Estabelecimentos de Saúde SUS;estabelecimentos;5
Sinimbu.csv;Nascidos vivos -  registrados - lugar do registro;pessoas;128
Sinimbu.csv;Receitas orçamentárias realizadas - Correntes;Reais;1517232072
Sinimbu.csv;Despesas orçamentárias empenhadas - Correntes;Reais;1181477567
Sinimbu.csv;Valor do Fundo de Participação dos Municípios  - FPM;Reais;531890081
Sinimbu.csv;Número de unidades locais;Unidades;284
Sinimbu.csv;Pessoal ocupado total;Pessoas;883
Sobradinho.csv;Total de endereços urbanos;endereços;5178
Sobradinho.csv;Total de endereços rurais;endereços;1146
Sobradinho.csv;Total de estabelecimentos de ensino;estabelecimentos;13
Sobradinho.csv;Total de estabelecimentos de saúde;estabelecimentos;33
